,YEAR,State_Abrv,COUNTY_Abrv,MME_Total,STATE,treatment_status,COUNTY,TOTAL_POP,_merge,MME_SHIPPED
368,2006,GA,PAULDING,20442622.767500546,Georgia,Control,Paulding County,122635,both,166.6948486769727
369,2006,GA,PEACH,4040089.7240874767,Georgia,Control,Peach County,25510,both,158.3727841665024
370,2006,GA,PICKENS,9067823.479500012,Georgia,Control,Pickens County,28169,both,321.90789447619767
371,2006,GA,PIERCE,4953368.176499997,Georgia,Control,Pierce County,17502,both,283.01726525539925
372,2006,GA,PIKE,1817858.8875000014,Georgia,Control,Pike County,16590,both,109.5755809222424
373,2006,GA,POLK,20132681.317312755,Georgia,Control,Polk County,40372,both,498.67931530052397
374,2006,GA,PULASKI,3747845.596362492,Georgia,Control,Pulaski County,11183,both,335.1377623502184
375,2006,GA,PUTNAM,2980116.197999989,Georgia,Control,Putnam County,20368,both,146.31363894344017
376,2006,GA,RABUN,7310533.186499997,Georgia,Control,Rabun County,16090,both,454.3525908328152
377,2006,GA,RANDOLPH,575979.3554999997,Georgia,Control,Randolph County,7786,both,73.97628506293343
378,2006,GA,RICHMOND,44785937.56721139,Georgia,Control,Richmond County,196449,both,227.97742705338987
379,2006,GA,ROCKDALE,22055746.354000207,Georgia,Control,Rockdale County,79911,both,276.00388374566967
380,2006,GA,SCHLEY,401582.2379999999,Georgia,Control,Schley County,4374,both,91.8112112482853
381,2006,GA,SCREVEN,1694043.2344999975,Georgia,Control,Screven County,14884,both,113.81639576054808
382,2006,GA,SEMINOLE,2312492.695499999,Georgia,Control,Seminole County,8869,both,260.7388313789603
383,2006,GA,SPALDING,19949463.539000288,Georgia,Control,Spalding County,61971,both,321.9161146181325
384,2006,GA,STEPHENS,17370255.829925135,Georgia,Control,Stephens County,25488,both,681.5072124107476
385,2006,GA,STEWART,539875.725,Georgia,Control,Stewart County,5627,both,95.9437933179314
386,2006,GA,SUMTER,4216249.384499944,Georgia,Control,Sumter County,32785,both,128.60300089980004
387,2006,GA,TALBOT,191621.81249999988,Georgia,Control,Talbot County,6959,both,27.53582590889494
388,2006,GA,TATTNALL,4909166.123999984,Georgia,Control,Tattnall County,23417,both,209.64112072425948
389,2006,GA,TAYLOR,2412810.518999998,Georgia,Control,Taylor County,8798,both,274.2453420095474
390,2006,GA,TELFAIR,6328326.166162486,Georgia,Control,Telfair County,15401,both,410.90358847883164
391,2006,GA,TERRELL,678599.2500000002,Georgia,Control,Terrell County,9969,both,68.0709449292808
392,2006,GA,THOMAS,6593515.307999979,Georgia,Control,Thomas County,43901,both,150.19054937245116
393,2006,GA,TIFT,7871740.469174992,Georgia,Control,Tift County,39503,both,199.26943445244646
394,2006,GA,TOOMBS,11944563.948225174,Georgia,Control,Toombs County,26851,both,444.8461490531144
395,2006,GA,TOWNS,2523943.08999999,Georgia,Control,Towns County,10281,both,245.49587491489058
396,2006,GA,TREUTLEN,1490962.9724999997,Georgia,Control,Treutlen County,6771,both,220.19834182543195
397,2006,GA,TROUP,11997343.881612707,Georgia,Control,Troup County,63897,both,187.76067548731095
398,2006,GA,TURNER,1595192.8125,Georgia,Control,Turner County,9133,both,174.66252189860944
399,2006,GA,TWIGGS,596366.9250000003,Georgia,Control,Twiggs County,9715,both,61.386199176531164
400,2006,GA,UNION,5010636.570499983,Georgia,Control,Union County,20460,both,244.89914811827873
401,2006,GA,UPSON,7054698.06294999,Georgia,Control,Upson County,27349,both,257.95085973710155
402,2006,GA,WALKER,16033424.397500245,Georgia,Control,Walker County,66343,both,241.6746966145674
403,2006,GA,WALTON,21429869.163725253,Georgia,Control,Walton County,77057,both,278.1041198557594
404,2006,GA,WARE,18239976.692087773,Georgia,Control,Ware County,35624,both,512.0137180577075
405,2006,GA,WARREN,232861.935,Georgia,Control,Warren County,6038,both,38.566070718781056
406,2006,GA,WASHINGTON,2976095.9729999695,Georgia,Control,Washington County,20805,both,143.04715082912614
407,2006,GA,WAYNE,9923329.897725033,Georgia,Control,Wayne County,28929,both,343.0236059913938
408,2006,GA,WHEELER,1632195.84,Georgia,Control,Wheeler County,6954,both,234.71323554788611
409,2006,GA,WHITE,5848240.159224986,Georgia,Control,White County,25575,both,228.67019195405615
410,2006,GA,WHITFIELD,21128202.91458786,Georgia,Control,Whitfield County,96408,both,219.15404234698218
411,2006,GA,WILCOX,1379992.2869999993,Georgia,Control,Wilcox County,8868,both,155.61482713125838
412,2006,GA,WILKES,2105052.8559999983,Georgia,Control,Wilkes County,10586,both,198.85252748913643
413,2006,GA,WILKINSON,1582327.4625000006,Georgia,Control,Wilkinson County,9793,both,161.57739839681412
414,2006,GA,WORTH,2490989.6242249967,Georgia,Control,Worth County,21783,both,114.35475481912485
415,2006,NC,ALAMANCE,36524619.62486201,North Carolina,Control,Alamance County,141462,both,258.19385859709325
416,2006,NC,ALEXANDER,11079462.527000064,North Carolina,Control,Alexander County,36243,both,305.6993771762841
417,2006,NC,ALLEGHANY,2412194.187499999,North Carolina,Control,Alleghany County,10940,both,220.49307015539296
418,2006,NC,ANSON,3869386.819499953,North Carolina,Control,Anson County,26599,both,145.47113874581575
419,2006,NC,ASHE,7183591.412999985,North Carolina,Control,Ashe County,26134,both,274.87531235172514
420,2006,NC,AVERY,7790928.256999997,North Carolina,Control,Avery County,18104,both,430.3429218404771
421,2006,NC,BEAUFORT,12270997.761725118,North Carolina,Control,Beaufort County,46622,both,263.2018738304903
422,2006,NC,BERTIE,2938717.9799999814,North Carolina,Control,Bertie County,19936,both,147.40760333065717
423,2006,NC,BLADEN,14031383.098950202,North Carolina,Control,Bladen County,34114,both,411.30864451398844
424,2006,NC,BRUNSWICK,45396735.40343659,North Carolina,Control,Brunswick County,93938,both,483.2627414191977
425,2006,NC,BUNCOMBE,77783955.50238518,North Carolina,Control,Buncombe County,226524,both,343.38063738228703
426,2006,NC,BURKE,43482405.59799961,North Carolina,Control,Burke County,89903,both,483.6591170261238
427,2006,NC,CABARRUS,50710885.88744807,North Carolina,Control,Cabarrus County,157735,both,321.4941889082833
428,2006,NC,CALDWELL,33116617.45217504,North Carolina,Control,Caldwell County,80897,both,409.3676830064779
429,2006,NC,CARTERET,25314553.27952519,North Carolina,Control,Carteret County,64028,both,395.3669219642218
430,2006,NC,CASWELL,2789465.59867499,North Carolina,Control,Caswell County,23993,both,116.2616429239774
431,2006,NC,CATAWBA,59359611.45789835,North Carolina,Control,Catawba County,150449,both,394.54972421151587
432,2006,NC,CHATHAM,8251795.135500003,North Carolina,Control,Chatham County,58779,both,140.3867901036085
433,2006,NC,CHEROKEE,14538022.95800017,North Carolina,Control,Cherokee County,26877,both,540.9094377348725
434,2006,NC,CHOWAN,1738213.9380000003,North Carolina,Control,Chowan County,14835,both,117.16979696663299
435,2006,NC,CLAY,3500676.8799999882,North Carolina,Control,Clay County,10107,both,346.3616186801215
436,2006,NC,CLEVELAND,30496771.519762564,North Carolina,Control,Cleveland County,96990,both,314.43212207199264
437,2006,NC,COLUMBUS,45150743.2192993,North Carolina,Control,Columbus County,55654,both,811.2757972346876
438,2006,NC,CRAVEN,38318806.42403715,North Carolina,Control,Craven County,96926,both,395.3408417146808
439,2006,NC,CUMBERLAND,69552298.38499704,North Carolina,Control,Cumberland County,307365,both,226.2856811445579
440,2006,NC,CURRITUCK,2152970.0165750016,North Carolina,Control,Currituck County,22923,both,93.92182596409727
441,2006,NC,DARE,12241457.394450106,North Carolina,Control,Dare County,33463,both,365.82067939067343
442,2006,NC,DAVIDSON,45193314.93894837,North Carolina,Control,Davidson County,157209,both,287.47282241441883
443,2006,NC,DAVIE,13716729.807000095,North Carolina,Control,Davie County,39539,both,346.916457345914
444,2006,NC,DUPLIN,9037067.208862517,North Carolina,Control,Duplin County,54704,both,165.1993859473259
445,2006,NC,DURHAM,64019295.33521101,North Carolina,Control,Durham County,246929,both,259.26195519850245
446,2006,NC,EDGECOMBE,7406332.491174976,North Carolina,Control,Edgecombe County,56129,both,131.9519765393108
447,2006,NC,FORSYTH,80151335.47634704,North Carolina,Control,Forsyth County,332110,both,241.3397232132337
448,2006,NC,FRANKLIN,10781623.358587626,North Carolina,Control,Franklin County,55460,both,194.40359463735354
449,2006,NC,GASTON,82251907.18457243,North Carolina,Control,Gaston County,196284,both,419.0453994445417
450,2006,NC,GATES,851523.4875000019,North Carolina,Control,Gates County,11708,both,72.73005530406576
451,2006,NC,GRAHAM,3969009.1431749817,North Carolina,Control,Graham County,8561,both,463.6151317807478
452,2006,NC,GRANVILLE,18004727.734500162,North Carolina,Control,Granville County,55167,both,326.36771501985174
