,YEAR,STATE,State_Abrv,COUNTY,DEATHS,TOTAL_POP,_merge_old,COUNTY_Abrv,mortality_rate_state_avg,_merge,Deaths_Per_Cap,treatment_status
7131,2010,Florida,FL,DUVAL COUNTY,146.0,865876,both,DUVAL,7.400498192304268e-05,both,0.00016861536755840328,Treatment
7132,2010,Florida,FL,ESCAMBIA COUNTY,25.0,298043,both,ESCAMBIA,7.400498192304268e-05,both,8.388051388558026e-05,Treatment
7133,2010,Florida,,FLAGLER COUNTY,7.0,95928,left_only,FLAGLER,7.400498192304268e-05,both,7.297139521307647e-05,Control
7134,2010,Florida,,FLORIDA,10.0,18843326,left_only,,7.400498192304268e-05,both,5.306918746722314e-07,Control
7135,2010,Florida,,FRANKLIN COUNTY,1.0,11554,left_only,FRANKLIN,7.400498192304268e-05,both,8.655011251514626e-05,Control
7136,2010,Florida,,GADSDEN COUNTY,3.0,46449,left_only,GADSDEN,7.400498192304268e-05,both,6.458696635019054e-05,Control
7137,2010,Florida,,GILCHRIST COUNTY,1.0,16956,left_only,GILCHRIST,7.400498192304268e-05,both,5.8976173625855154e-05,Control
7138,2010,Florida,,GLADES COUNTY,1.0,12842,left_only,GLADES,7.400498192304268e-05,both,7.78694907335306e-05,Control
7139,2010,Florida,,GULF COUNTY,1.0,15847,left_only,GULF,7.400498192304268e-05,both,6.310342651605982e-05,Control
7140,2010,Florida,,HAMILTON COUNTY,1.0,14747,left_only,HAMILTON,7.400498192304268e-05,both,6.781040211568454e-05,Control
7141,2010,Florida,,HARDEE COUNTY,2.0,27801,left_only,HARDEE,7.400498192304268e-05,both,7.193985827847919e-05,Control
7142,2010,Florida,,HENDRY COUNTY,3.0,39180,left_only,HENDRY,7.400498192304268e-05,both,7.656967840735069e-05,Control
7143,2010,Florida,FL,HERNANDO COUNTY,50.0,173008,both,HERNANDO,7.400498192304268e-05,both,0.0002890039766947193,Treatment
7144,2010,Florida,,HIGHLANDS COUNTY,7.0,98700,left_only,HIGHLANDS,7.400498192304268e-05,both,7.092198581560284e-05,Control
7145,2010,Florida,FL,HILLSBOROUGH COUNTY,269.0,1233846,both,HILLSBOROUGH,7.400498192304268e-05,both,0.00021801748354332713,Treatment
7146,2010,Florida,,HOLMES COUNTY,1.0,19855,left_only,HOLMES,7.400498192304268e-05,both,5.03651473180559e-05,Control
7147,2010,Florida,FL,INDIAN RIVER COUNTY,18.0,138268,both,INDIAN RIVER,7.400498192304268e-05,both,0.00013018196545838516,Treatment
7148,2010,Florida,,JACKSON COUNTY,4.0,49701,left_only,JACKSON,7.400498192304268e-05,both,8.048127804269532e-05,Control
7149,2010,Florida,,JEFFERSON COUNTY,1.0,14763,left_only,JEFFERSON,7.400498192304268e-05,both,6.7736909842173e-05,Control
7150,2010,Florida,,LAFAYETTE COUNTY,1.0,8891,left_only,LAFAYETTE,7.400498192304268e-05,both,0.00011247328759419637,Control
7151,2010,Florida,FL,LAKE COUNTY,34.0,297950,both,LAKE,7.400498192304268e-05,both,0.00011411310622587682,Treatment
7152,2010,Florida,FL,LEE COUNTY,106.0,620151,both,LEE,7.400498192304268e-05,both,0.00017092611315631194,Treatment
7153,2010,Florida,,LEON COUNTY,10.0,276058,left_only,LEON,7.400498192304268e-05,both,3.622427171101725e-05,Control
7154,2010,Florida,,LEVY COUNTY,3.0,40735,left_only,LEVY,7.400498192304268e-05,both,7.364674113170492e-05,Control
7155,2010,Florida,,LIBERTY COUNTY,1.0,8355,left_only,LIBERTY,7.400498192304268e-05,both,0.00011968880909634949,Control
7156,2010,Florida,,MADISON COUNTY,1.0,19205,left_only,MADISON,7.400498192304268e-05,both,5.206977349648529e-05,Control
7157,2010,Florida,FL,MANATEE COUNTY,76.0,323435,both,MANATEE,7.400498192304268e-05,both,0.0002349776616630853,Treatment
7158,2010,Florida,FL,MARION COUNTY,51.0,331290,both,MARION,7.400498192304268e-05,both,0.0001539436747260708,Treatment
7159,2010,Florida,FL,MARTIN COUNTY,20.0,146393,both,MARTIN,7.400498192304268e-05,both,0.00013661855416584125,Treatment
7160,2010,Florida,FL,MIAMI-DADE COUNTY,112.0,2505379,both,MIAMI-DADE,7.400498192304268e-05,both,4.470381527106278e-05,Treatment
7161,2010,Florida,FL,MONROE COUNTY,16.0,73269,both,MONROE,7.400498192304268e-05,both,0.000218373391202282,Treatment
7162,2010,Florida,FL,NASSAU COUNTY,14.0,73473,both,NASSAU,7.400498192304268e-05,both,0.000190546187034693,Treatment
7163,2010,Florida,FL,OKALOOSA COUNTY,13.0,180728,both,OKALOOSA,7.400498192304268e-05,both,7.19313000752512e-05,Treatment
7164,2010,Florida,,OKEECHOBEE COUNTY,3.0,40041,left_only,OKEECHOBEE,7.400498192304268e-05,both,7.49232037161909e-05,Control
7165,2010,Florida,FL,ORANGE COUNTY,149.0,1149500,both,ORANGE,7.400498192304268e-05,both,0.00012962157459765115,Treatment
7166,2010,Florida,FL,OSCEOLA COUNTY,22.0,269837,both,OSCEOLA,7.400498192304268e-05,both,8.153070186816485e-05,Treatment
7167,2010,Florida,FL,PALM BEACH COUNTY,230.0,1323394,both,PALM BEACH,7.400498192304268e-05,both,0.00017379555899452469,Treatment
7168,2010,Florida,FL,PASCO COUNTY,173.0,465543,both,PASCO,7.400498192304268e-05,both,0.0003716090672612412,Treatment
7169,2010,Florida,FL,PINELLAS COUNTY,284.0,916719,both,PINELLAS,7.400498192304268e-05,both,0.00030980049502628396,Treatment
7170,2010,Florida,FL,POLK COUNTY,86.0,602788,both,POLK,7.400498192304268e-05,both,0.00014267039158045614,Treatment
7171,2010,Florida,FL,PUTNAM COUNTY,21.0,74262,both,PUTNAM,7.400498192304268e-05,both,0.0002827825805930355,Treatment
7172,2010,Florida,FL,SANTA ROSA COUNTY,17.0,151966,both,SANTA ROSA,7.400498192304268e-05,both,0.00011186712817340721,Treatment
7173,2010,Florida,FL,SARASOTA COUNTY,83.0,379874,both,SARASOTA,7.400498192304268e-05,both,0.0002184935004764738,Treatment
7174,2010,Florida,FL,SEMINOLE COUNTY,61.0,423508,both,SEMINOLE,7.400498192304268e-05,both,0.0001440350595502328,Treatment
7175,2010,Florida,FL,ST. JOHNS COUNTY,15.0,191323,both,ST. JOHNS,7.400498192304268e-05,both,7.840144676803103e-05,Treatment
7176,2010,Florida,FL,ST. LUCIE COUNTY,43.0,278689,both,ST. LUCIE,7.400498192304268e-05,both,0.00015429385443989536,Treatment
7177,2010,Florida,,SUMTER COUNTY,7.0,94074,left_only,SUMTER,7.400498192304268e-05,both,7.440950740906095e-05,Control
7178,2010,Florida,,SUWANNEE COUNTY,3.0,41495,left_only,SUWANNEE,7.400498192304268e-05,both,7.229786721291722e-05,Control
7179,2010,Florida,,TAYLOR COUNTY,2.0,22566,left_only,TAYLOR,7.400498192304268e-05,both,8.862891075068687e-05,Control
7180,2010,Florida,,UNION COUNTY,1.0,15524,left_only,UNION,7.400498192304268e-05,both,6.441638752898738e-05,Control
7181,2010,Florida,FL,VOLUSIA COUNTY,104.0,494527,both,VOLUSIA,7.400498192304268e-05,both,0.00021030196531230853,Treatment
7182,2010,Florida,,WAKULLA COUNTY,2.0,30826,left_only,WAKULLA,7.400498192304268e-05,both,6.48802958541491e-05,Control
7183,2010,Florida,,WALTON COUNTY,4.0,55233,left_only,WALTON,7.400498192304268e-05,both,7.242047326779281e-05,Control
7184,2010,Florida,,WASHINGTON COUNTY,2.0,24899,left_only,WASHINGTON,7.400498192304268e-05,both,8.032451102453914e-05,Control
7185,2010,Georgia,,APPLING COUNTY,1.0,18261,left_only,APPLING,3.238066233023189e-05,both,5.4761513608236134e-05,Control
7186,2010,Georgia,,ATKINSON COUNTY,0.0,8366,left_only,ATKINSON,3.238066233023189e-05,both,0.0,Control
7187,2010,Georgia,,BACON COUNTY,0.0,11076,left_only,BACON,3.238066233023189e-05,both,0.0,Control
7188,2010,Georgia,,BAKER COUNTY,0.0,3415,left_only,BAKER,3.238066233023189e-05,both,0.0,Control
7189,2010,Georgia,,BALDWIN COUNTY,1.0,45735,left_only,BALDWIN,3.238066233023189e-05,both,2.1865092380015304e-05,Control
7190,2010,Georgia,,BANKS COUNTY,1.0,18415,left_only,BANKS,3.238066233023189e-05,both,5.4303556882975834e-05,Control
7191,2010,Georgia,GA,BARROW COUNTY,12.0,69731,both,BARROW,3.238066233023189e-05,both,0.00017208988828498086,Control
7192,2010,Georgia,GA,BARTOW COUNTY,20.0,100195,both,BARTOW,3.238066233023189e-05,both,0.00019961075901991118,Control
7193,2010,Georgia,,BEN HILL COUNTY,1.0,17653,left_only,BEN HILL,3.238066233023189e-05,both,5.6647595309579106e-05,Control
7194,2010,Georgia,,BERRIEN COUNTY,1.0,19303,left_only,BERRIEN,3.238066233023189e-05,both,5.1805418846811377e-05,Control
7195,2010,Georgia,GA,BIBB COUNTY,12.0,155715,both,BIBB,3.238066233023189e-05,both,7.706386667951065e-05,Control
7196,2010,Georgia,,BLECKLEY COUNTY,0.0,13098,left_only,BLECKLEY,3.238066233023189e-05,both,0.0,Control
7197,2010,Georgia,,BRANTLEY COUNTY,1.0,18435,left_only,BRANTLEY,3.238066233023189e-05,both,5.4244643341470026e-05,Control
7198,2010,Georgia,,BROOKS COUNTY,1.0,16199,left_only,BROOKS,3.238066233023189e-05,both,6.173220569170936e-05,Control
7199,2010,Georgia,,BRYAN COUNTY,1.0,30382,left_only,BRYAN,3.238066233023189e-05,both,3.291422552827332e-05,Control
7200,2010,Georgia,,BULLOCH COUNTY,2.0,70729,left_only,BULLOCH,3.238066233023189e-05,both,2.827694439338885e-05,Control
7201,2010,Georgia,,BURKE COUNTY,1.0,23367,left_only,BURKE,3.238066233023189e-05,both,4.2795395215474814e-05,Control
7202,2010,Georgia,,BUTTS COUNTY,1.0,23674,left_only,BUTTS,3.238066233023189e-05,both,4.224043254202923e-05,Control
7203,2010,Georgia,,CALHOUN COUNTY,0.0,6697,left_only,CALHOUN,3.238066233023189e-05,both,0.0,Control
7204,2010,Georgia,,CAMDEN COUNTY,2.0,50697,left_only,CAMDEN,3.238066233023189e-05,both,3.945006607886068e-05,Control
7205,2010,Georgia,,CANDLER COUNTY,0.0,11030,left_only,CANDLER,3.238066233023189e-05,both,0.0,Control
7206,2010,Georgia,GA,CARROLL COUNTY,17.0,110661,both,CARROLL,3.238066233023189e-05,both,0.00015362232403466443,Control
7207,2010,Georgia,,CATOOSA COUNTY,2.0,63975,left_only,CATOOSA,3.238066233023189e-05,both,3.1262211801484954e-05,Control
7208,2010,Georgia,,CHARLTON COUNTY,0.0,12137,left_only,CHARLTON,3.238066233023189e-05,both,0.0,Control
7209,2010,Georgia,GA,CHATHAM COUNTY,23.0,265871,both,CHATHAM,3.238066233023189e-05,both,8.650811859886938e-05,Control
7210,2010,Georgia,,CHATTAHOOCHEE COUNTY,0.0,11136,left_only,CHATTAHOOCHEE,3.238066233023189e-05,both,0.0,Control
7211,2010,Georgia,,CHATTOOGA COUNTY,1.0,26016,left_only,CHATTOOGA,3.238066233023189e-05,both,3.843788437884379e-05,Control
7212,2010,Georgia,GA,CHEROKEE COUNTY,26.0,215129,both,CHEROKEE,3.238066233023189e-05,both,0.00012085771792738311,Control
7213,2010,Georgia,,CLARKE COUNTY,4.0,116668,left_only,CLARKE,3.238066233023189e-05,both,3.4285322453457674e-05,Control
7214,2010,Georgia,,CLAY COUNTY,0.0,3175,left_only,CLAY,3.238066233023189e-05,both,0.0,Control
7215,2010,Georgia,GA,CLAYTON COUNTY,19.0,259623,both,CLAYTON,3.238066233023189e-05,both,7.318303848272302e-05,Control
7216,2010,Georgia,,CLINCH COUNTY,0.0,6800,left_only,CLINCH,3.238066233023189e-05,both,0.0,Control
7217,2010,Georgia,GA,COBB COUNTY,50.0,690063,both,COBB,3.238066233023189e-05,both,7.245715246289107e-05,Control
7218,2010,Georgia,,COFFEE COUNTY,1.0,42332,left_only,COFFEE,3.238066233023189e-05,both,2.362279126901635e-05,Control
7219,2010,Georgia,,COLQUITT COUNTY,1.0,45628,left_only,COLQUITT,3.238066233023189e-05,both,2.191636714298238e-05,Control
7220,2010,Georgia,GA,COLUMBIA COUNTY,15.0,124815,both,COLUMBIA,3.238066233023189e-05,both,0.00012017786323759164,Control
7221,2010,Georgia,,COOK COUNTY,1.0,17227,left_only,COOK,3.238066233023189e-05,both,5.804841237592152e-05,Control
7222,2010,Georgia,,COWETA COUNTY,4.0,127955,left_only,COWETA,3.238066233023189e-05,both,3.126099019186433e-05,Control
7223,2010,Georgia,,CRAWFORD COUNTY,0.0,12591,left_only,CRAWFORD,3.238066233023189e-05,both,0.0,Control
7224,2010,Georgia,,CRISP COUNTY,1.0,23423,left_only,CRISP,3.238066233023189e-05,both,4.269307945182086e-05,Control
7225,2010,Georgia,,DADE COUNTY,1.0,16609,left_only,DADE,3.238066233023189e-05,both,6.020832078993317e-05,Control
7226,2010,Georgia,,DAWSON COUNTY,1.0,22343,left_only,DAWSON,3.238066233023189e-05,both,4.4756747079622256e-05,Control
7227,2010,Georgia,GA,DEKALB COUNTY,40.0,692902,both,DEKALB,3.238066233023189e-05,both,5.77282213069092e-05,Control
7228,2010,Georgia,,DECATUR COUNTY,1.0,27813,left_only,DECATUR,3.238066233023189e-05,both,3.5954409808362993e-05,Control
7229,2010,Georgia,,DODGE COUNTY,1.0,21775,left_only,DODGE,3.238066233023189e-05,both,4.592422502870264e-05,Control
7230,2010,Georgia,,DOOLY COUNTY,0.0,14869,left_only,DOOLY,3.238066233023189e-05,both,0.0,Control
7231,2010,Georgia,,DOUGHERTY COUNTY,3.0,94577,left_only,DOUGHERTY,3.238066233023189e-05,both,3.1720185668820116e-05,Control
7232,2010,Georgia,GA,DOUGLAS COUNTY,10.0,132722,both,DOUGLAS,3.238066233023189e-05,both,7.534545892919034e-05,Control
7233,2010,Georgia,,EARLY COUNTY,0.0,10988,left_only,EARLY,3.238066233023189e-05,both,0.0,Control
7234,2010,Georgia,,ECHOLS COUNTY,0.0,4050,left_only,ECHOLS,3.238066233023189e-05,both,0.0,Control
7235,2010,Georgia,,EFFINGHAM COUNTY,2.0,52436,left_only,EFFINGHAM,3.238066233023189e-05,both,3.8141734686093524e-05,Control
7236,2010,Georgia,,ELBERT COUNTY,1.0,20112,left_only,ELBERT,3.238066233023189e-05,both,4.972155926809865e-05,Control
7237,2010,Georgia,,EMANUEL COUNTY,1.0,22664,left_only,EMANUEL,3.238066233023189e-05,both,4.4122837980938934e-05,Control
7238,2010,Georgia,,EVANS COUNTY,0.0,11007,left_only,EVANS,3.238066233023189e-05,both,0.0,Control
7239,2010,Georgia,GA,FANNIN COUNTY,10.0,23663,both,FANNIN,3.238066233023189e-05,both,0.00042260068461310907,Control
7240,2010,Georgia,,FAYETTE COUNTY,3.0,106945,left_only,FAYETTE,3.238066233023189e-05,both,2.8051802328299593e-05,Control
7241,2010,Georgia,GA,FLOYD COUNTY,17.0,96274,both,FLOYD,3.238066233023189e-05,both,0.00017657934644867772,Control
7242,2010,Georgia,GA,FORSYTH COUNTY,13.0,176738,both,FORSYTH,3.238066233023189e-05,both,7.355520601115775e-05,Control
7243,2010,Georgia,,FRANKLIN COUNTY,1.0,22048,left_only,FRANKLIN,3.238066233023189e-05,both,4.5355587808418e-05,Control
7244,2010,Georgia,GA,FULTON COUNTY,119.0,926197,both,FULTON,3.238066233023189e-05,both,0.00012848238549682196,Control
7245,2010,Georgia,,GEORGIA,10.0,9712587,left_only,,3.238066233023189e-05,both,1.0295918070026039e-06,Control
7246,2010,Georgia,,GILMER COUNTY,1.0,28335,left_only,GILMER,3.238066233023189e-05,both,3.529204164460914e-05,Control
7247,2010,Georgia,,GLASCOCK COUNTY,0.0,3080,left_only,GLASCOCK,3.238066233023189e-05,both,0.0,Control
7248,2010,Georgia,,GLYNN COUNTY,3.0,79816,left_only,GLYNN,3.238066233023189e-05,both,3.758644883231432e-05,Control
7249,2010,Georgia,,GORDON COUNTY,2.0,55214,left_only,GORDON,3.238066233023189e-05,both,3.62226971420292e-05,Control
7250,2010,Georgia,,GRADY COUNTY,1.0,25060,left_only,GRADY,3.238066233023189e-05,both,3.990422984836392e-05,Control
7251,2010,Georgia,,GREENE COUNTY,1.0,16006,left_only,GREENE,3.238066233023189e-05,both,6.247657128576784e-05,Control
7252,2010,Georgia,GA,GWINNETT COUNTY,54.0,808719,both,GWINNETT,3.238066233023189e-05,both,6.677226576845603e-05,Control
7253,2010,Georgia,,HABERSHAM COUNTY,1.0,43080,left_only,HABERSHAM,3.238066233023189e-05,both,2.321262766945218e-05,Control
7254,2010,Georgia,GA,HALL COUNTY,22.0,180253,both,HALL,3.238066233023189e-05,both,0.00012205067322041797,Control
7255,2010,Georgia,,HANCOCK COUNTY,0.0,9391,left_only,HANCOCK,3.238066233023189e-05,both,0.0,Control
7256,2010,Georgia,GA,HARALSON COUNTY,14.0,28774,both,HARALSON,3.238066233023189e-05,both,0.0004865503579620491,Control
7257,2010,Georgia,,HARRIS COUNTY,1.0,32167,left_only,HARRIS,3.238066233023189e-05,both,3.108776074859328e-05,Control
7258,2010,Georgia,,HART COUNTY,1.0,25217,left_only,HART,3.238066233023189e-05,both,3.9655787762223894e-05,Control
7259,2010,Georgia,,HEARD COUNTY,0.0,11854,left_only,HEARD,3.238066233023189e-05,both,0.0,Control
7260,2010,Georgia,GA,HENRY COUNTY,21.0,205265,both,HENRY,3.238066233023189e-05,both,0.00010230677416997539,Control
7261,2010,Georgia,,HOUSTON COUNTY,5.0,140713,left_only,HOUSTON,3.238066233023189e-05,both,3.553331959378309e-05,Control
7262,2010,Georgia,,IRWIN COUNTY,0.0,9528,left_only,IRWIN,3.238066233023189e-05,both,0.0,Control
7263,2010,Georgia,,JACKSON COUNTY,2.0,60706,left_only,JACKSON,3.238066233023189e-05,both,3.2945672585905844e-05,Control
7264,2010,Georgia,,JASPER COUNTY,0.0,13926,left_only,JASPER,3.238066233023189e-05,both,0.0,Control
7265,2010,Georgia,,JEFF DAVIS COUNTY,0.0,15091,left_only,JEFF DAVIS,3.238066233023189e-05,both,0.0,Control
7266,2010,Georgia,,JEFFERSON COUNTY,1.0,16884,left_only,JEFFERSON,3.238066233023189e-05,both,5.922767116796968e-05,Control
7267,2010,Georgia,,JENKINS COUNTY,0.0,8345,left_only,JENKINS,3.238066233023189e-05,both,0.0,Control
7268,2010,Georgia,,JOHNSON COUNTY,0.0,9971,left_only,JOHNSON,3.238066233023189e-05,both,0.0,Control
7269,2010,Georgia,,JONES COUNTY,1.0,28634,left_only,JONES,3.238066233023189e-05,both,3.492351749668226e-05,Control
7270,2010,Georgia,,LAMAR COUNTY,1.0,18335,left_only,LAMAR,3.238066233023189e-05,both,5.45404963185165e-05,Control
7271,2010,Georgia,,LANIER COUNTY,0.0,10126,left_only,LANIER,3.238066233023189e-05,both,0.0,Control
7272,2010,Georgia,,LAURENS COUNTY,2.0,48439,left_only,LAURENS,3.238066233023189e-05,both,4.1289043952187285e-05,Control
7273,2010,Georgia,,LEE COUNTY,1.0,28397,left_only,LEE,3.238066233023189e-05,both,3.521498749867944e-05,Control
7274,2010,Georgia,,LIBERTY COUNTY,2.0,62819,left_only,LIBERTY,3.238066233023189e-05,both,3.183750139289069e-05,Control
7275,2010,Georgia,,LINCOLN COUNTY,0.0,7966,left_only,LINCOLN,3.238066233023189e-05,both,0.0,Control
7276,2010,Georgia,,LONG COUNTY,0.0,14644,left_only,LONG,3.238066233023189e-05,both,0.0,Control
7277,2010,Georgia,,LOWNDES COUNTY,4.0,109734,left_only,LOWNDES,3.238066233023189e-05,both,3.645178340350302e-05,Control
7278,2010,Georgia,,LUMPKIN COUNTY,1.0,29998,left_only,LUMPKIN,3.238066233023189e-05,both,3.333555570371358e-05,Control
7279,2010,Georgia,,MACON COUNTY,0.0,14662,left_only,MACON,3.238066233023189e-05,both,0.0,Control
7280,2010,Georgia,,MADISON COUNTY,1.0,28167,left_only,MADISON,3.238066233023189e-05,both,3.550253843149785e-05,Control
7281,2010,Georgia,,MARION COUNTY,0.0,8753,left_only,MARION,3.238066233023189e-05,both,0.0,Control
7282,2010,Georgia,,MCDUFFIE COUNTY,1.0,21876,left_only,MCDUFFIE,3.238066233023189e-05,both,4.5712196013896505e-05,Control
7283,2010,Georgia,,MCINTOSH COUNTY,0.0,14271,left_only,MCINTOSH,3.238066233023189e-05,both,0.0,Control
7284,2010,Georgia,,MERIWETHER COUNTY,1.0,21849,left_only,MERIWETHER,3.238066233023189e-05,both,4.576868506567806e-05,Control
7285,2010,Georgia,,MILLER COUNTY,0.0,6123,left_only,MILLER,3.238066233023189e-05,both,0.0,Control
7286,2010,Georgia,,MITCHELL COUNTY,1.0,23500,left_only,MITCHELL,3.238066233023189e-05,both,4.2553191489361704e-05,Control
7287,2010,Georgia,,MONROE COUNTY,1.0,26467,left_only,MONROE,3.238066233023189e-05,both,3.778289945970454e-05,Control
7288,2010,Georgia,,MONTGOMERY COUNTY,0.0,9116,left_only,MONTGOMERY,3.238066233023189e-05,both,0.0,Control
7289,2010,Georgia,,MORGAN COUNTY,1.0,17862,left_only,MORGAN,3.238066233023189e-05,both,5.598477214197738e-05,Control
7290,2010,Georgia,GA,MURRAY COUNTY,10.0,39559,both,MURRAY,3.238066233023189e-05,both,0.0002527869764149751,Control
7291,2010,Georgia,GA,MUSCOGEE COUNTY,23.0,190417,both,MUSCOGEE,3.238066233023189e-05,both,0.00012078753472641623,Control
7292,2010,Georgia,,NEWTON COUNTY,3.0,100086,left_only,NEWTON,3.238066233023189e-05,both,2.9974222168934716e-05,Control
7293,2010,Georgia,,OCONEE COUNTY,1.0,32984,left_only,OCONEE,3.238066233023189e-05,both,3.0317729808391947e-05,Control
7294,2010,Georgia,,OGLETHORPE COUNTY,0.0,14919,left_only,OGLETHORPE,3.238066233023189e-05,both,0.0,Control
7295,2010,Georgia,GA,PAULDING COUNTY,31.0,142741,both,PAULDING,3.238066233023189e-05,both,0.00021717656454697668,Control
7296,2010,Georgia,,PEACH COUNTY,1.0,27741,left_only,PEACH,3.238066233023189e-05,both,3.604772719080062e-05,Control
7297,2010,Georgia,,PICKENS COUNTY,1.0,29436,left_only,PICKENS,3.238066233023189e-05,both,3.397200706617747e-05,Control
7298,2010,Georgia,,PIERCE COUNTY,1.0,18818,left_only,PIERCE,3.238066233023189e-05,both,5.3140610054203425e-05,Control
7299,2010,Georgia,,PIKE COUNTY,1.0,17905,left_only,PIKE,3.238066233023189e-05,both,5.585032113934655e-05,Control
7300,2010,Georgia,GA,POLK COUNTY,11.0,41523,both,POLK,3.238066233023189e-05,both,0.0002649134214772536,Control
7301,2010,Georgia,,PULASKI COUNTY,0.0,11991,left_only,PULASKI,3.238066233023189e-05,both,0.0,Control
7302,2010,Georgia,,PUTNAM COUNTY,1.0,21205,left_only,PUTNAM,3.238066233023189e-05,both,4.715868898844612e-05,Control
7303,2010,Georgia,,QUITMAN COUNTY,0.0,2521,left_only,QUITMAN,3.238066233023189e-05,both,0.0,Control
7304,2010,Georgia,,RABUN COUNTY,1.0,16280,left_only,RABUN,3.238066233023189e-05,both,6.142506142506142e-05,Control
7305,2010,Georgia,,RANDOLPH COUNTY,0.0,7696,left_only,RANDOLPH,3.238066233023189e-05,both,0.0,Control
7306,2010,Georgia,GA,RICHMOND COUNTY,29.0,201005,both,RICHMOND,3.238066233023189e-05,both,0.00014427501803437727,Control
7307,2010,Georgia,,ROCKDALE COUNTY,3.0,85434,left_only,ROCKDALE,3.238066233023189e-05,both,3.511482547931737e-05,Control
7308,2010,Georgia,,SCHLEY COUNTY,0.0,5010,left_only,SCHLEY,3.238066233023189e-05,both,0.0,Control
7309,2010,Georgia,,SCREVEN COUNTY,0.0,14500,left_only,SCREVEN,3.238066233023189e-05,both,0.0,Control
7310,2010,Georgia,,SEMINOLE COUNTY,0.0,8727,left_only,SEMINOLE,3.238066233023189e-05,both,0.0,Control
7311,2010,Georgia,,SPALDING COUNTY,2.0,64081,left_only,SPALDING,3.238066233023189e-05,both,3.121049921193489e-05,Control
7312,2010,Georgia,,STEPHENS COUNTY,1.0,26193,left_only,STEPHENS,3.238066233023189e-05,both,3.8178139197495516e-05,Control
7313,2010,Georgia,,STEWART COUNTY,0.0,6053,left_only,STEWART,3.238066233023189e-05,both,0.0,Control
7314,2010,Georgia,,SUMTER COUNTY,1.0,32816,left_only,SUMTER,3.238066233023189e-05,both,3.047294002925402e-05,Control
7315,2010,Georgia,,TALBOT COUNTY,0.0,6844,left_only,TALBOT,3.238066233023189e-05,both,0.0,Control
7316,2010,Georgia,,TALIAFERRO COUNTY,0.0,1698,left_only,TALIAFERRO,3.238066233023189e-05,both,0.0,Control
7317,2010,Georgia,,TATTNALL COUNTY,1.0,25585,left_only,TATTNALL,3.238066233023189e-05,both,3.908540160250147e-05,Control
7318,2010,Georgia,,TAYLOR COUNTY,0.0,8911,left_only,TAYLOR,3.238066233023189e-05,both,0.0,Control
7319,2010,Georgia,,TELFAIR COUNTY,1.0,16497,left_only,TELFAIR,3.238066233023189e-05,both,6.0617081893677636e-05,Control
7320,2010,Georgia,,TERRELL COUNTY,0.0,9321,left_only,TERRELL,3.238066233023189e-05,both,0.0,Control
7321,2010,Georgia,,THOMAS COUNTY,1.0,44769,left_only,THOMAS,3.238066233023189e-05,both,2.233688489803212e-05,Control
7322,2010,Georgia,,TIFT COUNTY,1.0,40339,left_only,TIFT,3.238066233023189e-05,both,2.4789905550459853e-05,Control
7323,2010,Georgia,,TOOMBS COUNTY,1.0,27297,left_only,TOOMBS,3.238066233023189e-05,both,3.663406235117412e-05,Control
7324,2010,Georgia,,TOWNS COUNTY,0.0,10488,left_only,TOWNS,3.238066233023189e-05,both,0.0,Control
7325,2010,Georgia,,TREUTLEN COUNTY,0.0,6876,left_only,TREUTLEN,3.238066233023189e-05,both,0.0,Control
7326,2010,Georgia,,TROUP COUNTY,2.0,67187,left_only,TROUP,3.238066233023189e-05,both,2.976766338726242e-05,Control
7327,2010,Georgia,,TURNER COUNTY,0.0,8950,left_only,TURNER,3.238066233023189e-05,both,0.0,Control
7328,2010,Georgia,,TWIGGS COUNTY,0.0,8968,left_only,TWIGGS,3.238066233023189e-05,both,0.0,Control
7329,2010,Georgia,,UNION COUNTY,1.0,21342,left_only,UNION,3.238066233023189e-05,both,4.6855964764314496e-05,Control
7330,2010,Georgia,,UPSON COUNTY,1.0,27087,left_only,UPSON,3.238066233023189e-05,both,3.691807878318012e-05,Control
7331,2010,Georgia,,WALKER COUNTY,2.0,68761,left_only,WALKER,3.238066233023189e-05,both,2.9086255290062682e-05,Control
7332,2010,Georgia,,WALTON COUNTY,3.0,84004,left_only,WALTON,3.238066233023189e-05,both,3.571258511499452e-05,Control
7333,2010,Georgia,,WARE COUNTY,1.0,36340,left_only,WARE,3.238066233023189e-05,both,2.75178866263071e-05,Control
7334,2010,Georgia,,WARREN COUNTY,0.0,5804,left_only,WARREN,3.238066233023189e-05,both,0.0,Control
7335,2010,Georgia,,WASHINGTON COUNTY,1.0,21156,left_only,WASHINGTON,3.238066233023189e-05,both,4.726791453961051e-05,Control
7336,2010,Georgia,,WAYNE COUNTY,1.0,30115,left_only,WAYNE,3.238066233023189e-05,both,3.3206043499916987e-05,Control
7337,2010,Georgia,,WEBSTER COUNTY,0.0,2789,left_only,WEBSTER,3.238066233023189e-05,both,0.0,Control
7338,2010,Georgia,,WHEELER COUNTY,0.0,7423,left_only,WHEELER,3.238066233023189e-05,both,0.0,Control
7339,2010,Georgia,,WHITE COUNTY,1.0,27168,left_only,WHITE,3.238066233023189e-05,both,3.680800942285041e-05,Control
7340,2010,Georgia,GA,WHITFIELD COUNTY,11.0,102934,both,WHITFIELD,3.238066233023189e-05,both,0.00010686459284590126,Control
